transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,holiday_indicator,weekday
3609,3595,232,Fridge,Electronics,1,1384.07,09-07-2024 20:34,13,"Los Angeles, CA",25,Other,65297.72,Bronze,Debit Card,FALSE,BOGO,TRUE,Saturday
3610,9021,316,Tablet,Electronics,4,1317.62,3/16/2024 9:03,3,"New York, NY",27,Male,69411.56,Bronze,Credit Card,TRUE,None,TRUE,Monday
3611,2442,983,TV,Electronics,2,1884.85,8/20/2024 16:55,4,"Miami, FL",65,Female,104720.17,Silver,Digital Wallet,TRUE,None,TRUE,Monday
3612,3120,149,Smartphone,Appliances,1,1686.66,3/30/2024 15:15,19,"Dallas, TX",61,Male,104899.88,Platinum,Cash,FALSE,None,FALSE,Monday
3613,8105,920,Camera,Electronics,1,1440.08,9/16/2024 10:30,17,"Dallas, TX",20,Other,46875.31,Platinum,Digital Wallet,FALSE,None,TRUE,Friday
3614,8035,759,Laptop,Electronics,5,319.76,6/29/2024 13:53,8,"Dallas, TX",47,Female,70757.35,Silver,Debit Card,FALSE,None,TRUE,Sunday
3615,7609,389,Washing Machine,Electronics,5,740.58,3/17/2024 21:11,2,"Miami, FL",56,Female,54166.24,Platinum,Cash,FALSE,BOGO,FALSE,Sunday
3616,8029,430,Smartphone,Appliances,2,421,2/28/2024 12:03,19,"New York, NY",58,Male,72481.39,Platinum,Digital Wallet,TRUE,None,TRUE,Sunday
3617,8821,917,Camera,Appliances,5,1512.31,4/22/2024 9:51,15,"Miami, FL",43,Male,105234.73,Gold,Debit Card,FALSE,None,FALSE,Monday
3618,7280,156,Tablet,Appliances,3,1585.06,4/21/2024 11:18,12,"Miami, FL",27,Female,57201.73,Platinum,Credit Card,TRUE,BOGO,FALSE,Wednesday
3619,1076,861,Washing Machine,Appliances,3,1762.45,2/23/2024 20:41,10,"Miami, FL",35,Other,65095.84,Platinum,Debit Card,TRUE,None,FALSE,Sunday
3620,1618,172,Fridge,Electronics,2,1744.97,07-09-2024 05:07,6,"Chicago, IL",52,Female,48247.74,Bronze,Credit Card,FALSE,Percentage Discount,TRUE,Friday
3621,9745,660,TV,Appliances,3,1926.49,04-02-2024 01:37,10,"New York, NY",20,Other,109969.82,Platinum,Credit Card,TRUE,None,FALSE,Tuesday
3622,4267,716,Washing Machine,Appliances,1,1578.82,7/21/2024 1:17,16,"Dallas, TX",54,Female,95652.56,Silver,Debit Card,TRUE,None,TRUE,Thursday
3623,7112,490,Fridge,Electronics,2,978.59,7/13/2024 20:41,7,"Los Angeles, CA",69,Other,98076.13,Gold,Debit Card,FALSE,None,FALSE,Thursday
3624,1230,194,Washing Machine,Electronics,2,958.18,6/20/2024 19:13,17,"Los Angeles, CA",57,Male,45371.86,Gold,Credit Card,FALSE,None,TRUE,Thursday
3625,6279,508,TV,Electronics,1,1137.27,01-02-2024 18:30,18,"New York, NY",40,Male,75800.56,Platinum,Credit Card,TRUE,None,FALSE,Friday
3626,9700,361,Tablet,Electronics,1,598.72,3/17/2024 12:32,11,"Los Angeles, CA",28,Female,56722.28,Bronze,Debit Card,TRUE,BOGO,TRUE,Wednesday
3627,4122,282,Fridge,Appliances,3,567.02,06-10-2024 06:41,6,"Dallas, TX",28,Male,71187.49,Bronze,Debit Card,TRUE,Percentage Discount,TRUE,Sunday
3628,1293,345,Smartphone,Appliances,2,343.08,4/30/2024 6:34,8,"New York, NY",34,Female,115025.46,Platinum,Digital Wallet,FALSE,BOGO,TRUE,Thursday
3629,1067,889,Camera,Appliances,3,1918.68,5/13/2024 20:30,16,"New York, NY",60,Female,82867.85,Bronze,Digital Wallet,TRUE,None,TRUE,Thursday
3630,5076,986,Smartphone,Electronics,3,986.04,08-07-2024 23:06,16,"Miami, FL",26,Male,37195.19,Platinum,Credit Card,TRUE,None,TRUE,Monday
3631,4707,508,Fridge,Appliances,1,961.13,8/27/2024 11:14,10,"New York, NY",66,Female,24698.96,Bronze,Debit Card,FALSE,None,FALSE,Tuesday
3632,6641,191,Camera,Electronics,3,207.01,5/31/2024 13:15,18,"Chicago, IL",47,Female,46650.25,Platinum,Digital Wallet,FALSE,None,TRUE,Tuesday
3633,6113,121,Headphones,Electronics,1,1213.71,2/18/2024 17:49,16,"Chicago, IL",38,Female,105739.59,Gold,Credit Card,TRUE,None,FALSE,Monday
3634,3112,972,Fridge,Appliances,3,733.93,7/24/2024 1:25,15,"New York, NY",45,Other,24479.76,Gold,Credit Card,TRUE,None,FALSE,Monday
3635,2682,313,Fridge,Electronics,2,631.19,06-04-2024 22:29,1,"Miami, FL",25,Male,97614.55,Bronze,Cash,TRUE,BOGO,FALSE,Thursday
3636,7284,266,Tablet,Electronics,2,198.26,7/23/2024 4:26,2,"Dallas, TX",46,Other,88603.97,Silver,Cash,FALSE,Percentage Discount,FALSE,Tuesday
3637,9246,497,Camera,Appliances,1,1521.04,8/31/2024 11:30,16,"Dallas, TX",63,Other,65524.4,Platinum,Digital Wallet,TRUE,None,FALSE,Thursday
3638,6015,898,Washing Machine,Electronics,5,1544.73,03-05-2024 11:01,18,"Los Angeles, CA",33,Other,100110.65,Gold,Debit Card,FALSE,None,FALSE,Saturday
3639,3736,512,Laptop,Appliances,1,1320.89,09-05-2024 19:45,18,"Dallas, TX",46,Other,84863.69,Platinum,Digital Wallet,FALSE,None,TRUE,Tuesday
3640,2069,391,TV,Electronics,3,455.52,5/28/2024 8:49,4,"Dallas, TX",27,Female,46398.99,Silver,Credit Card,TRUE,None,FALSE,Friday
3641,1749,762,Smartphone,Electronics,2,1262.88,3/30/2024 2:55,5,"Chicago, IL",21,Female,71090.73,Silver,Digital Wallet,FALSE,None,TRUE,Saturday
3642,5885,870,TV,Appliances,1,163.47,5/30/2024 17:35,11,"Chicago, IL",23,Male,71104.77,Silver,Credit Card,FALSE,BOGO,TRUE,Friday
3643,5764,769,Camera,Electronics,5,113.02,7/14/2024 10:54,8,"Dallas, TX",48,Male,20659.57,Bronze,Debit Card,TRUE,BOGO,FALSE,Friday
3644,8469,257,Camera,Electronics,4,1449.37,9/15/2024 10:31,6,"Chicago, IL",64,Male,31995.69,Gold,Debit Card,TRUE,None,TRUE,Thursday
3645,9524,223,Camera,Appliances,4,1163.4,02-02-2024 05:15,11,"Chicago, IL",62,Female,96070.59,Platinum,Credit Card,TRUE,BOGO,TRUE,Monday
3646,9587,405,Laptop,Electronics,5,591.64,05-12-2024 15:56,4,"Los Angeles, CA",19,Female,62557.41,Gold,Digital Wallet,TRUE,None,FALSE,Thursday
3647,6535,602,Fridge,Appliances,4,115.32,8/23/2024 5:08,6,"Los Angeles, CA",22,Male,24953.24,Silver,Cash,TRUE,None,TRUE,Monday
3648,8105,920,Tablet,Appliances,2,847.63,7/15/2024 8:31,3,"Los Angeles, CA",25,Female,73569.62,Bronze,Credit Card,FALSE,None,FALSE,Sunday
3649,3192,542,TV,Appliances,3,826.93,4/18/2024 1:13,18,"Chicago, IL",46,Male,97153.92,Silver,Credit Card,TRUE,None,FALSE,Tuesday
3650,6615,853,Smartphone,Appliances,4,1465.65,05-03-2024 16:56,1,"Chicago, IL",38,Other,66873.63,Bronze,Digital Wallet,TRUE,None,TRUE,Tuesday
3651,9031,925,Washing Machine,Electronics,5,342.53,06-02-2024 11:10,18,"New York, NY",58,Male,99064.7,Platinum,Digital Wallet,FALSE,None,FALSE,Tuesday
3652,6885,417,TV,Electronics,2,1502.49,06-07-2024 23:42,6,"Chicago, IL",39,Other,113961.83,Platinum,Cash,FALSE,BOGO,FALSE,Thursday
3653,4087,801,Laptop,Electronics,3,1458.59,3/19/2024 5:14,6,"Dallas, TX",39,Female,119975.32,Gold,Digital Wallet,TRUE,Percentage Discount,TRUE,Sunday
3654,3701,717,TV,Appliances,3,719.64,1/25/2024 21:01,13,"Chicago, IL",62,Other,42933.67,Platinum,Credit Card,FALSE,None,FALSE,Thursday
3655,7609,234,Headphones,Appliances,2,1074.4,2/27/2024 2:27,16,"Los Angeles, CA",43,Female,90315.49,Platinum,Cash,FALSE,Percentage Discount,TRUE,Wednesday
3656,1313,467,Fridge,Electronics,2,1919.25,3/30/2024 0:19,19,"Chicago, IL",47,Female,78993.97,Platinum,Debit Card,TRUE,BOGO,FALSE,Thursday
3657,4742,781,Tablet,Appliances,1,700.39,02-09-2024 07:35,19,"Dallas, TX",47,Female,107074.77,Platinum,Credit Card,TRUE,None,FALSE,Tuesday
3658,4675,198,Camera,Appliances,5,1331.59,3/22/2024 0:52,2,"Los Angeles, CA",36,Female,96646.27,Gold,Cash,TRUE,None,TRUE,Sunday
3659,3149,952,Fridge,Appliances,5,762.64,9/15/2024 12:35,20,"Los Angeles, CA",48,Male,65143.58,Bronze,Digital Wallet,FALSE,BOGO,FALSE,Thursday
3660,4460,476,Smartphone,Electronics,2,716.82,8/25/2024 15:34,14,"Los Angeles, CA",33,Male,96265.67,Silver,Debit Card,TRUE,BOGO,TRUE,Saturday
3661,1359,624,Fridge,Appliances,3,401.57,3/25/2024 6:18,13,"Miami, FL",41,Female,62367.58,Gold,Cash,FALSE,None,FALSE,Saturday
3662,9267,304,Smartphone,Appliances,3,440.56,9/15/2024 21:45,14,"New York, NY",25,Other,20893.98,Silver,Cash,TRUE,BOGO,TRUE,Monday
3663,3768,601,Headphones,Electronics,5,1369.83,2/23/2024 21:17,1,"Los Angeles, CA",20,Female,22883.69,Gold,Credit Card,FALSE,None,TRUE,Monday
3664,3017,556,Headphones,Electronics,1,1885.9,2/14/2024 11:36,5,"Chicago, IL",44,Male,95728.58,Gold,Credit Card,FALSE,None,FALSE,Sunday
3665,7006,497,Fridge,Electronics,5,888.18,3/24/2024 10:35,18,"New York, NY",47,Male,45211.67,Platinum,Credit Card,TRUE,None,TRUE,Wednesday
3666,1612,587,Washing Machine,Appliances,2,112.19,7/14/2024 10:22,14,"Dallas, TX",63,Other,67908.18,Platinum,Debit Card,TRUE,None,TRUE,Tuesday
3667,7147,374,Laptop,Appliances,1,1382.9,3/30/2024 7:51,12,"Chicago, IL",37,Male,78998.07,Platinum,Debit Card,FALSE,None,FALSE,Saturday
3668,5190,676,Headphones,Electronics,3,1835.13,03-10-2024 08:26,7,"Chicago, IL",37,Other,43967.06,Silver,Digital Wallet,FALSE,None,FALSE,Saturday
3669,9761,714,Fridge,Appliances,5,1537.25,1/26/2024 20:39,18,"Chicago, IL",34,Male,118034.59,Silver,Digital Wallet,TRUE,Percentage Discount,TRUE,Sunday
3670,1796,533,Smartphone,Appliances,4,1730.32,2/29/2024 20:29,7,"New York, NY",62,Male,95022.51,Platinum,Credit Card,TRUE,Percentage Discount,TRUE,Wednesday
3671,1785,192,Smartphone,Appliances,4,121.8,02-05-2024 02:59,19,"Los Angeles, CA",56,Female,53553.05,Platinum,Cash,FALSE,None,FALSE,Thursday
3672,2771,874,Fridge,Electronics,1,959.51,05-08-2024 10:15,12,"Dallas, TX",68,Male,93660.24,Platinum,Cash,TRUE,None,TRUE,Friday
3673,1323,532,Tablet,Electronics,4,1718.16,09-08-2024 08:27,15,"Miami, FL",56,Female,105552.1,Silver,Credit Card,TRUE,None,FALSE,Monday
3674,1790,930,Washing Machine,Electronics,4,1162.71,04-07-2024 03:58,3,"Dallas, TX",68,Male,107749.11,Platinum,Debit Card,TRUE,None,TRUE,Monday
3675,2897,477,Tablet,Appliances,4,203.43,5/17/2024 12:34,14,"Miami, FL",50,Female,78478.26,Platinum,Debit Card,FALSE,Percentage Discount,TRUE,Thursday
3676,7828,728,Camera,Appliances,5,166.86,3/24/2024 9:28,10,"Dallas, TX",54,Female,112595.39,Bronze,Debit Card,FALSE,None,TRUE,Tuesday
3677,8279,290,Tablet,Electronics,2,528.75,8/24/2024 6:09,13,"Miami, FL",20,Male,83192.09,Silver,Credit Card,TRUE,Percentage Discount,FALSE,Saturday
3678,7230,544,Fridge,Electronics,2,649.95,03-04-2024 04:00,17,"Los Angeles, CA",68,Other,88189.24,Bronze,Cash,FALSE,None,FALSE,Monday
3679,3024,745,Laptop,Appliances,2,1979.72,06-11-2024 18:07,5,"Dallas, TX",63,Other,41621.11,Gold,Cash,FALSE,None,FALSE,Monday
3680,9966,536,Smartphone,Electronics,2,1348.07,3/20/2024 23:40,4,"Chicago, IL",49,Male,96390.42,Gold,Digital Wallet,FALSE,None,FALSE,Wednesday
3681,5140,195,Camera,Appliances,5,1657.72,8/19/2024 11:37,1,"New York, NY",25,Male,84534.99,Platinum,Debit Card,FALSE,None,TRUE,Tuesday
3682,8772,141,Smartphone,Electronics,5,201.7,03-08-2024 16:59,1,"Dallas, TX",62,Female,20828.67,Platinum,Debit Card,FALSE,BOGO,FALSE,Saturday
3683,3508,625,Fridge,Electronics,5,1220.01,1/16/2024 0:48,7,"New York, NY",43,Other,93117.67,Platinum,Cash,TRUE,BOGO,FALSE,Friday
3684,4366,449,Washing Machine,Appliances,4,1542.5,8/19/2024 2:19,16,"Los Angeles, CA",49,Other,41709.76,Platinum,Debit Card,FALSE,None,FALSE,Wednesday
3685,1152,574,Laptop,Electronics,3,1028.64,3/13/2024 12:34,1,"New York, NY",58,Female,109790.75,Gold,Digital Wallet,FALSE,None,FALSE,Thursday
3686,5933,792,Washing Machine,Appliances,1,1203.56,2/28/2024 13:53,19,"New York, NY",49,Female,43130.78,Bronze,Debit Card,TRUE,None,FALSE,Wednesday
3687,7895,329,Fridge,Electronics,3,828.25,05-06-2024 00:34,1,"Dallas, TX",51,Other,64371.71,Gold,Credit Card,FALSE,None,TRUE,Saturday
3688,2654,763,Fridge,Electronics,5,663,8/27/2024 0:30,15,"Los Angeles, CA",65,Male,111508.05,Gold,Debit Card,FALSE,None,FALSE,Sunday
3689,9524,802,Laptop,Electronics,1,206.68,8/26/2024 17:45,2,"Dallas, TX",63,Male,27953.5,Bronze,Credit Card,FALSE,None,FALSE,Thursday
3690,5423,830,Headphones,Appliances,2,1117.86,01-01-2024 20:40,8,"Dallas, TX",50,Female,119829.87,Platinum,Digital Wallet,FALSE,None,TRUE,Tuesday
3691,3247,258,Fridge,Electronics,3,1381.55,05-06-2024 09:16,16,"Miami, FL",21,Female,58725.39,Silver,Credit Card,TRUE,None,TRUE,Sunday
3692,7862,607,Headphones,Appliances,4,670.65,8/17/2024 4:09,17,"New York, NY",33,Male,70279.73,Gold,Credit Card,FALSE,None,TRUE,Friday
3693,2718,639,Tablet,Electronics,5,469.32,4/27/2024 3:15,2,"Chicago, IL",19,Female,45768.07,Bronze,Debit Card,FALSE,None,FALSE,Monday
3694,9381,744,Washing Machine,Electronics,3,1925.24,01-03-2024 09:16,17,"Dallas, TX",69,Other,101470.35,Bronze,Credit Card,TRUE,BOGO,FALSE,Monday
3695,2928,762,Camera,Electronics,4,1585.73,09-07-2024 13:09,17,"Chicago, IL",28,Male,113354.41,Bronze,Digital Wallet,TRUE,None,FALSE,Monday
3696,5631,637,Washing Machine,Appliances,3,589.53,2/23/2024 19:10,14,"Miami, FL",36,Male,64405.82,Gold,Credit Card,FALSE,None,FALSE,Sunday
3697,2867,185,Camera,Electronics,1,881.45,05-07-2024 06:33,14,"Miami, FL",66,Other,86525.29,Gold,Cash,TRUE,None,TRUE,Tuesday
3698,2741,397,Camera,Electronics,5,658.32,09-09-2024 07:52,19,"Miami, FL",54,Male,118304.19,Platinum,Digital Wallet,TRUE,None,TRUE,Monday
3699,9154,579,Tablet,Electronics,3,647.5,07-06-2024 11:02,8,"Los Angeles, CA",26,Female,26182.18,Gold,Credit Card,FALSE,None,TRUE,Friday
3700,4254,547,Smartphone,Appliances,5,924.92,7/17/2024 8:57,6,"Miami, FL",32,Female,83019.18,Silver,Credit Card,FALSE,Percentage Discount,TRUE,Tuesday
3701,4272,181,Fridge,Electronics,3,1850.47,09-07-2024 03:04,2,"Dallas, TX",61,Other,100260.85,Silver,Debit Card,FALSE,None,TRUE,Friday
3702,5308,920,Fridge,Electronics,5,1045.92,4/23/2024 15:12,16,"Los Angeles, CA",61,Other,51003.19,Platinum,Debit Card,TRUE,None,FALSE,Saturday
3703,9571,589,Tablet,Electronics,5,1540.02,3/31/2024 11:40,2,"Chicago, IL",64,Female,54802.64,Bronze,Credit Card,FALSE,None,TRUE,Thursday
3704,4304,407,Smartphone,Appliances,2,846.31,4/20/2024 23:25,19,"Chicago, IL",18,Male,33113.44,Silver,Credit Card,TRUE,None,FALSE,Tuesday
3705,6864,252,Laptop,Appliances,5,999.38,7/16/2024 5:44,17,"Dallas, TX",18,Other,37152.08,Platinum,Digital Wallet,FALSE,None,FALSE,Sunday
3706,7713,230,Camera,Electronics,2,50.12,8/25/2024 13:09,8,"Dallas, TX",53,Other,71466.9,Silver,Credit Card,FALSE,Percentage Discount,FALSE,Sunday
3707,5839,800,Headphones,Electronics,3,1455.07,08-05-2024 08:23,9,"Miami, FL",31,Female,114435.17,Gold,Debit Card,FALSE,Percentage Discount,FALSE,Monday
3708,3627,407,TV,Electronics,4,1479.5,2/24/2024 4:41,17,"New York, NY",32,Other,78033.85,Bronze,Debit Card,TRUE,None,FALSE,Wednesday
3709,1645,961,Washing Machine,Appliances,4,852.64,07-05-2024 04:36,9,"Dallas, TX",37,Female,48700.38,Gold,Debit Card,FALSE,None,TRUE,Tuesday
3710,9980,354,Fridge,Electronics,2,1358.87,6/29/2024 1:45,20,"Miami, FL",25,Male,20665.63,Platinum,Credit Card,TRUE,None,TRUE,Saturday
3711,9132,635,Laptop,Appliances,4,1724.07,2/21/2024 20:40,5,"Miami, FL",52,Female,64813.57,Platinum,Cash,FALSE,None,TRUE,Tuesday
3712,4402,537,Washing Machine,Electronics,2,1676.09,1/25/2024 20:21,14,"New York, NY",48,Male,52635.17,Platinum,Digital Wallet,FALSE,None,FALSE,Sunday
3713,8875,402,Headphones,Electronics,1,1117.74,08-07-2024 10:22,16,"Dallas, TX",69,Female,37290.23,Silver,Debit Card,FALSE,None,FALSE,Tuesday
3714,6416,682,Laptop,Appliances,5,337.16,08-06-2024 10:47,10,"Chicago, IL",25,Male,85082.27,Silver,Credit Card,TRUE,Percentage Discount,TRUE,Monday
3715,4842,148,Tablet,Appliances,3,1247.51,6/25/2024 13:56,18,"New York, NY",67,Male,77308.52,Silver,Credit Card,FALSE,None,FALSE,Monday
3716,1044,664,Washing Machine,Appliances,4,1493.73,8/30/2024 22:58,15,"Miami, FL",38,Female,29776.53,Gold,Cash,FALSE,BOGO,TRUE,Thursday
3717,1208,178,Washing Machine,Electronics,4,1438.43,07-05-2024 02:26,14,"New York, NY",63,Female,91219.53,Bronze,Debit Card,TRUE,None,TRUE,Monday
3718,2458,146,Camera,Electronics,2,769.28,05-12-2024 22:10,6,"Dallas, TX",38,Male,54656.67,Silver,Cash,TRUE,None,FALSE,Monday
3719,2809,625,Laptop,Electronics,5,719.03,2/19/2024 8:51,20,"Chicago, IL",68,Other,108881.77,Platinum,Debit Card,FALSE,None,FALSE,Wednesday
3720,9095,210,Camera,Appliances,2,1220.78,1/15/2024 3:58,14,"Los Angeles, CA",61,Male,58884.61,Platinum,Digital Wallet,TRUE,Percentage Discount,FALSE,Friday
3721,3443,622,Headphones,Appliances,3,781.11,5/27/2024 1:37,12,"Miami, FL",19,Other,72055.27,Silver,Debit Card,TRUE,None,TRUE,Saturday
3722,2475,535,Fridge,Electronics,3,1077.17,5/29/2024 11:24,2,"Dallas, TX",69,Female,100756.64,Platinum,Digital Wallet,TRUE,None,FALSE,Tuesday
3723,9383,522,Camera,Appliances,2,1256.71,02-06-2024 18:36,16,"Miami, FL",30,Other,92938.33,Silver,Debit Card,TRUE,BOGO,TRUE,Thursday
3724,2229,196,Headphones,Appliances,3,588.64,07-02-2024 02:18,10,"Los Angeles, CA",57,Female,100286.88,Bronze,Cash,FALSE,None,FALSE,Tuesday
3725,2659,575,Laptop,Appliances,3,369.94,8/16/2024 16:07,9,"Los Angeles, CA",58,Female,26551.85,Gold,Cash,TRUE,BOGO,FALSE,Tuesday
3726,5192,776,Headphones,Electronics,1,503.71,03-06-2024 01:47,11,"Chicago, IL",30,Male,113340.25,Bronze,Digital Wallet,FALSE,None,TRUE,Thursday
3727,4787,837,Smartphone,Electronics,5,501.54,05-04-2024 18:50,13,"New York, NY",21,Female,104560.71,Silver,Credit Card,TRUE,BOGO,TRUE,Sunday
3728,8483,682,Headphones,Electronics,4,1473.49,7/24/2024 10:36,11,"Los Angeles, CA",67,Other,58417.19,Gold,Debit Card,FALSE,None,FALSE,Saturday
3729,5850,932,Camera,Electronics,2,1169.79,02-08-2024 22:29,15,"Dallas, TX",32,Other,93321.56,Bronze,Digital Wallet,FALSE,BOGO,TRUE,Saturday
3730,5327,359,Fridge,Appliances,5,412.57,04-12-2024 00:51,5,"New York, NY",50,Male,26253.76,Silver,Debit Card,FALSE,Percentage Discount,FALSE,Wednesday
3731,8606,463,Laptop,Electronics,2,874.49,03-02-2024 18:27,14,"New York, NY",18,Other,30371.74,Platinum,Debit Card,TRUE,None,TRUE,Sunday
3732,1820,360,Washing Machine,Appliances,2,607.26,07-01-2024 18:48,16,"Chicago, IL",30,Female,69897.07,Gold,Cash,TRUE,BOGO,FALSE,Thursday
3733,2635,699,Camera,Appliances,2,83.83,2/24/2024 19:47,13,"Dallas, TX",66,Other,75165.89,Bronze,Credit Card,FALSE,None,FALSE,Thursday
3734,3862,183,Headphones,Appliances,3,592.57,4/15/2024 10:16,12,"Dallas, TX",41,Male,65257.26,Gold,Cash,TRUE,BOGO,FALSE,Friday
3735,1646,887,Laptop,Appliances,1,988.3,8/14/2024 17:58,9,"New York, NY",35,Other,51220.02,Bronze,Cash,TRUE,None,TRUE,Saturday
3736,5760,615,Tablet,Electronics,1,521.84,3/21/2024 10:37,3,"Chicago, IL",31,Female,114066.08,Silver,Digital Wallet,FALSE,None,TRUE,Friday
3737,6901,116,Camera,Electronics,5,1093.31,4/28/2024 3:21,20,"Los Angeles, CA",24,Male,87068.31,Bronze,Cash,FALSE,BOGO,TRUE,Monday
3738,6123,216,Laptop,Electronics,2,390.73,1/20/2024 14:44,17,"Miami, FL",70,Other,31837.57,Bronze,Credit Card,FALSE,None,TRUE,Saturday
3739,7979,858,Fridge,Appliances,3,353.35,08-01-2024 02:41,6,"New York, NY",33,Other,52690.01,Bronze,Credit Card,FALSE,None,FALSE,Tuesday
3740,2898,777,TV,Electronics,4,544.08,03-01-2024 09:19,17,"New York, NY",46,Other,61137.43,Bronze,Debit Card,TRUE,None,FALSE,Sunday
3741,2556,573,Smartphone,Appliances,2,741.38,4/17/2024 14:13,4,"New York, NY",65,Other,107970.72,Platinum,Digital Wallet,TRUE,None,FALSE,Wednesday
3742,1751,283,Tablet,Appliances,3,471.75,8/25/2024 14:17,15,"Los Angeles, CA",32,Male,61156.38,Platinum,Debit Card,FALSE,None,TRUE,Friday
3743,1158,905,Tablet,Electronics,4,222.07,09-07-2024 07:21,19,"Los Angeles, CA",24,Female,37824.68,Platinum,Credit Card,TRUE,Percentage Discount,TRUE,Thursday
3744,3267,286,Smartphone,Electronics,2,807.67,7/24/2024 15:15,9,"Dallas, TX",27,Other,47657.99,Silver,Debit Card,TRUE,None,FALSE,Saturday
3745,3793,963,Smartphone,Electronics,5,112.85,5/26/2024 5:10,16,"Chicago, IL",63,Other,41811.47,Platinum,Credit Card,FALSE,None,FALSE,Monday
3746,6384,502,Washing Machine,Appliances,4,994.88,4/14/2024 3:37,16,"Los Angeles, CA",54,Other,112388.85,Gold,Cash,FALSE,BOGO,TRUE,Sunday
3747,6857,146,Fridge,Appliances,2,929.58,08-12-2024 13:07,19,"Dallas, TX",41,Male,38023.57,Silver,Digital Wallet,TRUE,BOGO,FALSE,Sunday
3748,8171,185,Headphones,Electronics,5,525.09,08-12-2024 06:24,12,"Chicago, IL",68,Male,96785.56,Silver,Debit Card,TRUE,None,TRUE,Thursday
3749,5395,526,Camera,Appliances,3,1125.94,1/29/2024 9:06,1,"Los Angeles, CA",62,Male,110743.27,Platinum,Digital Wallet,TRUE,None,TRUE,Saturday
3750,2522,997,Washing Machine,Electronics,2,1684.12,8/27/2024 16:29,2,"Los Angeles, CA",19,Female,93444.24,Gold,Credit Card,FALSE,BOGO,FALSE,Wednesday
3751,7105,821,TV,Appliances,1,543.99,6/28/2024 13:49,7,"Los Angeles, CA",68,Female,83811.43,Platinum,Credit Card,FALSE,None,TRUE,Thursday
3752,6615,404,Washing Machine,Appliances,1,1479.8,5/26/2024 20:36,10,"Dallas, TX",67,Male,69291.14,Platinum,Debit Card,FALSE,None,FALSE,Saturday
3753,3996,421,Laptop,Appliances,2,1025.67,4/14/2024 9:56,11,"Dallas, TX",35,Male,93668.98,Bronze,Credit Card,TRUE,Percentage Discount,TRUE,Monday
3754,2865,701,Tablet,Electronics,2,376.94,04-04-2024 19:02,5,"Miami, FL",53,Male,53700.2,Bronze,Digital Wallet,FALSE,None,TRUE,Monday
3755,7566,841,Camera,Appliances,2,937.65,1/29/2024 17:44,5,"Chicago, IL",50,Male,43271.28,Gold,Digital Wallet,FALSE,Percentage Discount,FALSE,Wednesday
3756,7557,565,Camera,Electronics,3,1736.25,02-05-2024 19:06,2,"Miami, FL",58,Female,68055.2,Gold,Credit Card,TRUE,None,FALSE,Monday
3757,8479,875,Laptop,Appliances,1,1663.85,7/27/2024 5:40,6,"New York, NY",64,Other,58354.72,Gold,Cash,FALSE,BOGO,FALSE,Tuesday
3758,5453,786,Smartphone,Electronics,3,55.19,07-01-2024 04:56,14,"Los Angeles, CA",52,Other,59108.92,Platinum,Digital Wallet,FALSE,Percentage Discount,FALSE,Saturday
3759,7319,560,Tablet,Electronics,5,688.26,4/21/2024 19:20,6,"Dallas, TX",24,Female,110151.73,Silver,Cash,FALSE,None,FALSE,Wednesday
3760,8835,738,Fridge,Appliances,5,561.79,8/27/2024 16:03,13,"Dallas, TX",67,Female,62652.23,Gold,Debit Card,FALSE,None,FALSE,Tuesday
3761,7909,927,Tablet,Electronics,2,251.07,4/30/2024 7:07,20,"New York, NY",57,Other,97891.34,Bronze,Digital Wallet,FALSE,None,FALSE,Friday
3762,3732,371,Camera,Appliances,5,1863.54,5/22/2024 0:48,8,"New York, NY",52,Male,41891.92,Bronze,Debit Card,TRUE,Percentage Discount,TRUE,Monday
3763,2852,449,Headphones,Electronics,1,1505.29,03-11-2024 23:19,2,"Chicago, IL",49,Male,34520.69,Bronze,Debit Card,TRUE,None,FALSE,Wednesday
3764,3171,992,Fridge,Appliances,1,1360.79,07-03-2024 00:09,7,"Dallas, TX",62,Other,29645.76,Bronze,Cash,TRUE,None,FALSE,Monday
3765,1960,929,Fridge,Appliances,5,1836.83,2/18/2024 11:39,5,"Dallas, TX",41,Other,83837.84,Bronze,Credit Card,FALSE,None,TRUE,Wednesday
3766,3611,291,Laptop,Electronics,4,490.56,4/14/2024 1:51,13,"Chicago, IL",54,Other,91692.47,Gold,Credit Card,FALSE,None,FALSE,Monday
3767,2699,316,Smartphone,Appliances,4,1033.87,06-02-2024 18:34,9,"Chicago, IL",54,Other,47727.92,Silver,Credit Card,FALSE,None,TRUE,Wednesday
3768,7816,289,Headphones,Electronics,2,1308.02,1/23/2024 13:47,12,"Miami, FL",47,Male,76172.14,Bronze,Credit Card,TRUE,BOGO,FALSE,Thursday
3769,8908,180,Tablet,Electronics,4,1684.69,07-01-2024 17:01,6,"Dallas, TX",32,Other,28203.79,Silver,Debit Card,FALSE,None,TRUE,Tuesday
3770,8178,864,Fridge,Appliances,1,1984.62,8/16/2024 13:38,12,"Los Angeles, CA",26,Male,107986.84,Gold,Debit Card,TRUE,None,TRUE,Saturday
